time,open,high,low,close,50d,200d,RS,Z of ROC
2021-10-30,50901046534.00964,52514139321.68976,49930181886.222,51029398131.51378,49309510909.661476,46446283409.396996,1.9401178177071785,-0.009203539315048317
2021-10-31,51004950208.17966,54311531839.11938,50274803574.75873,52343474010.72272,49347924907.29097,46299926610.667244,1.9831256585701673,-0.015796889840893384
2021-11-01,52412586409.3788,53268263726.073,50328400945.14507,51350042049.0882,49364219521.574104,46154377189.27165,1.9741784840257897,-0.02527435353793291
2021-11-02,51485700288.14883,54038468974.82095,51165544864.51604,53435823471.51216,49405688874.430214,46046061630.368,1.952952379324311,0.031849896824070426
2021-11-03,53495617205.04359,58203785199.64358,53061053299.142,56979190704.24812,49508018104.20428,45962397319.117775,2.0366297166894567,0.11591392679546957
2021-11-04,57034276269.78493,59237228074.45828,54782359517.96776,56579938058.30604,49623090621.53372,45926503477.14341,2.0952571692101465,0.15444252025825772
2021-11-05,56559222119.1298,56559222119.1298,53343543378.818,54577083393.4032,49700396148.795074,45890295467.58312,2.0418393338523373,0.12991741420044844
2021-11-06,54525293545.46259,55467397961.18206,51789847940.60001,54240920198.58876,49784691732.663826,45857921475.29014,2.0056928315799563,0.11004564994817627
2021-11-07,54218791809.01414,58316310414.71452,53959842569.31114,57416108694.147,49903321144.23727,45830245672.34319,2.0354184278896246,0.20026800334974165
2021-11-08,57504151435.64603,61072001141.9539,57427879114.13349,60361067774.76929,50095459076.41944,45844574490.0964,2.0803508757836324,0.3285946429946436
2021-11-09,60312102827.62546,60656740724.83018,57664229147.46242,59192971295.30904,50377327518.69413,45889917468.32172,2.0528346224705523,0.3750455096963156
2021-11-10,59178375974.52579,63532018919.1324,52731481539.52,56195751549.94669,50692283269.24146,45928814400.94529,2.0415353910070064,0.28088904692904215
2021-11-11,56023447435.7124,59142070447.172,55520732763.0652,57311830630.5268,50955103256.26274,45976209315.36562,2.0234503861931827,0.29804868752829344
2021-11-12,57275046630.0892,58155504691.8456,54388917364.9852,56087583641.6036,51152072656.237206,45986495867.94249,2.013680741907887,0.28385839343831054
2021-11-13,56063532564.3944,56776576265.1848,55076495219.3188,56093242718.59399,51375925711.591034,45950611917.34048,1.9951014149853432,0.2687278995025592
