time,open,high,low,close,50d,200d,RS,Z of ROC
2018-04-09,651.8,680,625.61,637.2,1007.7573500000002,1257.1061987499995,2.7007727809622937e-7,
2018-04-10,637.2,659.45,626.27,650,990.7855000000002,1258.2296812499997,2.702827011605767e-7,
2018-04-11,650,669,647.69,667.87,975.2326,1259.4135674999995,2.68170420569108e-7,
2018-04-12,667.77,739.99,654.12,737.94,962.4942500000002,1260.7837124999996,2.613094441632334e-7,
2018-04-13,737,786,721.7,741.25,952.3914000000003,1262.3417712499995,2.5829286996412704e-7,
2018-04-14,741.25,760,718.07,737.17,942.6005000000001,1263.7959387499996,2.562504190351173e-7,
2018-04-15,736.96,785,736.96,779.86,933.4992000000001,1265.3386537499996,2.540559462317712e-7,
2018-04-16,779.7,801.47,741.01,767.42,925.49515,1266.9423274999995,2.569086244636724e-7,
2018-04-17,768,786.65,750.81,757.21,916.66875,1268.5664724999995,2.5897819292202243e-7,
2018-04-18,757.59,902.23,756.7,894.95,908.3302,1270.5220524999995,2.739330177149433e-7,
2018-04-19,894.94,985.13,871.97,966,902.4542,1273.0367362499994,2.9319344545127575e-7,
2018-04-20,964.57,1150,939.98,1125.07,898.5545,1276.1623299999997,3.073816949534724e-7,
2018-04-21,1125.24,1190,1015.13,1153.58,895.471,1279.7170674999998,3.215730886013554e-7,
2018-04-22,1153.57,1259.59,1110,1201.47,893.6228,1283.7183962499996,3.362736871773309e-7,
2018-04-23,1201.38,1454.99,1200,1439.27,894.8110500000001,1288.5432062499997,3.7032779102006715e-7,
2018-04-24,1439.26,1567.3,1380.99,1409.29,898.39765,1293.9796437499997,3.8097863742430145e-7,
2018-04-25,1407,1438.16,1205,1292.01,900.602,1298.8464787499997,3.6135106915657203e-7,
2018-04-26,1291.43,1429.94,1244,1423.31,904.7874499999998,1303.8294499999997,3.722365033158605e-7,
2018-04-27,1421.01,1424.85,1326.63,1331.46,911.1448499999997,1309.0923224999997,3.718844577632011e-7,
2018-04-28,1332.21,1410,1320.8,1388.97,917.9034999999997,1314.2744262499996,3.634613526703792e-7,
2018-04-29,1388.98,1479.02,1368,1438.37,925.4941499999996,1319.7711774999998,3.6330459852725713e-7,
2018-04-30,1438.37,1443.26,1330,1350.49,931.9617999999998,1325.1295762499994,3.592432093317956e-7,
2018-05-01,1348.72,1358.77,1237.31,1352.01,936.7315499999997,1330.1624387499996,3.518285499829693e-7,
2018-05-02,1352,1485,1323.1,1451.99,943.8024499999997,1335.5648137499998,3.6517128694298837e-7,
2018-05-03,1452,1539.19,1448.76,1499,953.5794499999996,1341.3983724999996,3.7044391511677116e-7,
2018-05-04,1499.18,1529,1461.1,1508.09,965.0350999999996,1347.3218574999999,3.668329612568232e-7,
2018-05-05,1508.15,1749.99,1505.03,1748.89,978.3002499999997,1353.7204074999995,3.913505973582693e-7,
2018-05-06,1748.88,1843.94,1625.02,1748.8,993.7673499999997,1360.6572787499995,4.211396163555617e-7,
2018-05-07,1746.32,1765.1,1558,1648.96,1008.9943499999997,1367.3805924999997,4.2021458708355746e-7,
2018-05-08,1646.64,1702.58,1532.51,1596.21,1022.2104999999997,1373.8300362499995,4.113758195327867e-7,
2018-05-09,1596.2,1675,1452.07,1626.91,1033.5883999999996,1380.1387887499995,4.077850170359865e-7,
2018-05-10,1626.9,1665.01,1510.08,1517.36,1044.3188499999997,1386.3674812499996,4.089696331606656e-7,
2018-05-11,1517.37,1556.67,1312.9,1365,1052.6125499999998,1391.9300387499998,3.9948894544851535e-7,
2018-05-12,1365,1500,1275,1459.99,1060.5002999999997,1397.3080574999997,4.036476931854558e-7,
2018-05-13,1459.99,1496,1410.31,1481.47,1069.7345999999998,1402.9713399999996,4.0740980924647623e-7,
2018-05-14,1479.3,1491,1326.45,1414.01,1078.7987999999998,1408.4193887499996,3.9362621989976033e-7,
2018-05-15,1417.59,1453.63,1311.12,1341.62,1087.6879999999996,1413.5475112499996,3.8480131191133185e-7,
2018-05-16,1341.62,1357.49,1215.94,1280.58,1095.7276499999998,1418.0511124999996,3.746189871052928e-7,
2018-05-17,1280.86,1344.48,1170,1194.93,1103.2932499999997,1422.0297487499995,3.662525621706996e-7,
2018-05-18,1194.94,1219.87,1130.5,1204.25,1111.3895499999996,1425.7205512499995,3.5513642001085745e-7,
2018-05-19,1204.21,1212.62,1150.04,1177.39,1120.8553999999997,1429.4304137499996,3.485087071243439e-7,
2018-05-20,1177.4,1319,1167.01,1289.76,1131.6315,1433.1760612499995,3.56401904294436e-7,
2018-05-21,1289.76,1300,1212,1229.87,1143.52955,1436.6337699999997,3.604562707945107e-7,
2018-05-22,1229.45,1232.33,1120.5,1134.14,1153.9731,1439.3791774999997,3.5344317218985893e-7,
2018-05-23,1133.99,1154.43,968.03,997.01,1161.4734999999998,1441.5543912499998,3.4437340228754393e-7,
2018-05-24,997.8,1081,946.1,1075.64,1168.4653,1443.5988937499997,3.4063272311785424e-7,
